tm,stn,ta,rn,vs
202212151900,90,0.3,-9.0,3921
202212151900,93,-5.2,-9.0,700
202212151900,95,-4.9,-9.0,5009
202212151900,98,-4.0,-9.0,1066
202212151900,99,-5.0,-9.0,1284
202212151900,100,-4.0,-9.0,947
202212151900,101,-4.1,-9.0,1153
202212151900,102,-1.6,-9.0,3772
202212151900,104,0.1,-9.0,1995
202212151900,105,1.7,-9.0,3229
202212151900,106,2.9,-9.0,3343
202212151900,108,-1.9,-9.0,630
202212151900,112,-3.0,-9.0,727
202212151900,114,-1.9,-9.0,765
202212151900,115,3.3,-9.0,4877
202212151900,119,-1.2,-9.0,641
202212151900,121,-2.9,-9.0,460
202212151900,127,-0.2,-9.0,554
202212151900,129,1.7,-9.0,1040
202212151900,130,0.4,-9.0,3378
202212151900,131,1.2,-9.0,963
202212151900,133,1.0,-9.0,626
202212151900,135,2.2,-9.0,1194
202212151900,136,-1.2,-9.0,2834
202212151900,137,-0.9,-9.0,2030
202212151900,138,2.8,-9.0,2000
202212151900,140,4.3,-9.0,1545
202212151900,143,3.9,-9.0,2000
202212151900,146,4.6,-9.0,947
202212151900,152,2.8,-9.0,2000
202212151900,155,1.7,-9.0,4417
202212151900,156,4.5,-9.0,2000
202212151900,159,3.8,-9.0,5000
202212151900,162,5.1,-9.0,2000
202212151900,165,4.5,-9.0,4819
202212151900,168,4.8,-9.0,2000
202212151900,169,6.6,-9.0,4545
202212151900,170,4.1,-9.0,2000
202212151900,172,4.7,-9.0,5000
202212151900,174,-0.1,-9.0,1705
202212151900,177,2.6,-9.0,1099
202212151900,181,0.6,-9.0,710
202212151900,184,6.4,-9.0,4373
202212151900,185,6.7,-9.0,4971
202212151900,188,3.6,-9.0,2869
202212151900,189,6.5,-9.0,4691
202212151900,192,4.5,-9.0,5000
202212151900,201,-3.6,-9.0,2396
202212151900,202,-2.5,-9.0,1004
202212151900,203,-3.3,-9.0,845
202212151900,211,-1.9,-9.0,2372
202212151900,212,-3.5,-9.0,869
202212151900,216,-3.1,-9.0,128
202212151900,217,-2.3,-9.0,1189
202212151900,221,-3.1,-9.0,625
202212151900,226,0.8,-9.0,320
202212151900,232,0.9,-9.0,543
202212151900,235,4.0,-9.0,598
202212151900,236,2.0,-9.0,1016
202212151900,238,2.4,-9.0,1805
202212151900,239,0.3,-9.0,310
202212151900,243,4.9,-9.0,3360
202212151900,244,3.2,-9.0,4943
202212151900,245,4.8,-9.0,2000
202212151900,247,3.4,-9.0,3200
202212151900,248,1.7,-9.0,4426
202212151900,251,4.6,-9.0,5000
202212151900,252,4.4,-9.0,6156
202212151900,253,2.4,-9.0,3618
202212151900,254,3.4,-9.0,4920
202212151900,255,3.4,-9.0,4623
202212151900,257,2.3,-9.0,1622
202212151900,258,1.0,-9.0,5000
202212151900,259,1.4,-9.0,1601
202212151900,260,0.5,-9.0,2000
202212151900,261,-0.3,-9.0,4781
202212151900,262,0.3,-9.0,2000
202212151900,263,-1.2,-9.0,2859
202212151900,264,2.0,-9.0,4882
202212151900,266,2.8,-9.0,820
202212151900,268,1.1,-9.0,1966
202212151900,271,-2.5,-9.0,209
202212151900,272,-4.4,-9.0,475
202212151900,273,-2.1,-9.0,774
202212151900,276,-1.2,-9.0,3272
202212151900,277,2.4,-9.0,2000
202212151900,278,0.8,-9.0,3193
202212151900,279,3.0,-9.0,3230
202212151900,281,3.2,-9.0,4634
202212151900,283,1.9,-9.0,4287
202212151900,284,3.3,-9.0,4658
202212151900,285,2.2,-9.0,-9
202212151900,288,-0.5,-9.0,2764
202212151900,289,-0.6,-9.0,3168
202212151900,294,2.7,-9.0,4849
202212151900,295,2.7,-9.0,2000
